property_id,sale_price,bedrooms,bathrooms,floor_area_sqm,garden_sqm,age_years,distance_to_station_km,distance_to_school_km,neighbourhood,sale_date,epc_rating
PROP-01818,229355,2,2,75.6,64.3,59,0.9,0.7,Eastmoor,2022-03-17,D
PROP-01819,297466,2,1,55.8,72.2,5,0.8,0.4,Uppermill,2024-09-11,D
PROP-01820,339047,3,2,78.2,63.7,10,0.1,0.4,Oakfield,2023-08-31,B
PROP-01821,432916,4,2,89.5,0.0,2,1.3,0.5,Zelton,2024-03-18,E
PROP-01822,293352,3,3,86.5,75.1,14,0.2,0.6,Ironbridge,2022-10-06,A
PROP-01823,353301,3,1,89.7,109.9,114,0.5,0.8,Foxhall,2024-04-01,D
PROP-01824,232169,3,1,70.6,74.4,51,2.8,0.9,Northgate,2022-03-03,G
PROP-01825,452729,3,1,112.5,102.2,60,2.4,0.4,Langford,2022-02-22,E
PROP-01826,286999,3,2,81.3,56.9,54,4.8,0.5,Dunmore,2024-07-09,D
PROP-01827,194048,2,2,53.2,62.7,25,1.5,0.7,Westbury,2023-11-26,D
PROP-01828,327970,2,1,81.7,0.0,71,1.2,0.3,Ferndale,2024-09-03,C
PROP-01829,556769,5,2,131.6,0.0,48,0.4,1.0,Parkside,2022-07-31,B
PROP-01830,403777,4,2,107.5,68.2,37,5.0,0.3,Ferndale,2022-04-28,G
PROP-01831,337152,3,1,99.0,54.0,10,0.8,2.5,Chapel End,2024-05-20,E
PROP-01832,166819,1,1,46.4,39.9,54,5.0,3.0,Brindley,2022-01-29,B
PROP-01833,295913,2,1,60.4,93.2,1,0.2,0.7,Elmswood,2022-02-09,C
PROP-01834,399100,4,1,111.5,87.5,87,1.8,2.5,Jubilee,2023-02-11,C
PROP-01835,352723,2,2,87.1,72.0,66,0.4,0.5,Oakfield,2024-06-06,C
PROP-01836,515465,5,1,118.3,146.7,56,0.7,0.3,Elmswood,2023-12-18,E
PROP-01837,225844,3,1,51.6,83.7,24,0.4,1.3,Ferndale,2022-06-28,C
PROP-01838,469252,5,1,104.4,0.0,147,1.3,0.6,Eastmoor,2024-05-31,F
PROP-01839,310276,3,1,74.5,98.4,32,0.6,3.0,Stoneleigh,2024-09-28,C
PROP-01840,217409,3,1,64.3,0.0,78,1.0,1.6,Northgate,2024-10-11,D
PROP-01841,82640,1,1,30,0.0,50,0.3,2.8,Dunmore,2022-12-18,E
PROP-01842,300532,2,1,63.8,56.0,38,0.6,0.8,Foxhall,2022-03-12,E
PROP-01843,155620,2,2,55.3,83.3,0,0.4,0.6,Beechwood,2022-11-12,G
PROP-01844,215645,2,2,76.5,0.0,38,2.1,3.0,Jubilee,2023-11-04,G
PROP-01845,160562,2,1,30,39.8,47,0.5,0.4,Zelton,2023-05-18,C
PROP-01846,552123,5,1,115.8,171.1,5,2.6,0.2,Stoneleigh,2023-04-18,B
PROP-01847,305412,2,1,88.8,0.0,34,1.0,0.5,Thornton,2024-03-15,D
PROP-01848,258277,3,3,67.7,0.0,11,1.1,0.4,Parkside,2024-07-30,C
PROP-01849,211593,2,1,54.6,0.0,59,0.6,0.3,Gladstone,2024-07-06,D
PROP-01850,203882,3,1,60.4,81.7,18,2.0,0.3,Northgate,2023-07-16,D
PROP-01851,106408,2,2,30,66.9,4,3.6,1.2,Elmswood,2024-05-21,B
PROP-01852,147099,1,1,51.1,0.0,54,1.2,0.5,Dunmore,2022-10-09,C
PROP-01853,233027,2,1,64.4,68.3,3,0.5,1.4,Drayton,2022-08-04,C
PROP-01854,207582,2,2,44.9,67.1,24,0.3,0.7,Eastmoor,2024-02-06,F
PROP-01855,93012,2,1,31.3,65.0,63,0.7,2.3,Brindley,2022-08-13,E
PROP-01856,393735,2,2,86.8,72.0,1,1.1,0.6,Stoneleigh,2023-02-11,C
PROP-01857,315514,3,3,61.8,126.9,114,0.4,0.7,Riverside,2023-08-17,D
PROP-01858,199124,2,2,52.1,95.6,53,1.2,1.6,Riverside,2022-12-18,G
PROP-01859,477837,4,1,111.5,129.6,20,0.3,0.9,Ferndale,2024-01-13,C
PROP-01860,468483,5,3,106.5,98.3,61,0.8,0.8,Ferndale,2023-01-11,D
PROP-01861,187570,2,2,61.4,60.0,85,0.6,0.4,Northgate,2023-01-22,E
PROP-01862,335312,4,3,93.0,91.3,62,0.5,0.5,Jubilee,2022-12-25,E
PROP-01863,407012,4,1,97.2,0.0,47,0.2,0.6,Ashworth,2023-06-22,D
PROP-01864,316763,3,1,74.6,0.0,25,0.6,0.2,Westbury,2023-04-20,E
PROP-01865,295204,2,1,72.1,80.6,5,0.6,0.7,Castlegate,2023-04-01,D
PROP-01866,490413,5,2,112.3,117.5,24,1.7,0.5,Ironbridge,2024-03-30,B
PROP-01867,355387,4,1,85.5,117.1,9,1.2,2.4,Ashworth,2022-01-31,E
PROP-01868,238476,2,1,65.9,95.0,22,0.3,0.4,Drayton,2023-02-26,C
PROP-01869,155794,3,2,71.8,69.9,14,4.3,1.2,Millbrook,2023-12-16,C
PROP-01870,470708,5,1,123.6,0.0,25,3.5,0.8,Parkside,2024-05-10,G
PROP-01871,132769,1,1,45.9,73.4,39,0.2,0.5,Northgate,2022-05-23,D
PROP-01872,355670,3,1,91.1,100.0,38,0.4,0.5,Ferndale,2022-03-26,C
PROP-01873,288139,2,1,51.9,0.0,27,0.5,0.5,Zelton,2023-11-18,G
PROP-01874,207772,2,2,46.3,58.0,0,0.8,0.5,Riverside,2024-01-28,F
PROP-01875,256498,2,2,89.5,0.0,46,0.4,0.8,Yarrow,2023-06-30,B
PROP-01876,80000,1,1,30,27.9,26,4.4,0.4,Millbrook,2023-07-25,C
PROP-01877,266870,2,2,87.7,74.5,9,1.2,0.4,Northgate,2022-04-13,C
PROP-01878,287183,3,1,80.5,30.6,12,0.5,0.2,Yarrow,2024-02-08,B
PROP-01879,279760,3,1,61.9,44.8,11,0.9,0.7,Victoria,2024-03-05,G
PROP-01880,426124,4,3,115.9,0.0,43,3.3,0.3,Langford,2024-11-25,F
PROP-01881,260288,2,1,58.5,94.0,0,1.2,0.5,Westbury,2024-07-19,E
PROP-01882,487382,4,2,137.7,108.8,55,0.9,0.5,Beechwood,2023-04-12,F
PROP-01883,364863,3,2,90.8,56.4,43,0.1,0.6,Westbury,2022-09-04,D
PROP-01884,402353,5,1,121.3,138.5,96,1.6,1.4,Thornton,2022-02-03,G
PROP-01885,363992,3,1,77.7,68.8,70,0.8,1.3,Stoneleigh,2024-04-29,C
PROP-01886,193470,2,2,53.4,33.7,28,1.1,0.6,Yarrow,2023-10-07,G
PROP-01887,206015,1,1,42.5,85.4,47,0.2,1.0,Riverside,2024-05-15,G
PROP-01888,500351,4,1,112.0,71.5,20,0.4,1.7,Zelton,2022-05-23,D
PROP-01889,581782,6,3,113.4,0.0,8,2.6,0.9,Zelton,2024-11-08,E
PROP-01890,434083,4,3,120.6,75.9,15,3.3,0.4,Brindley,2023-04-23,D
PROP-01891,262295,2,2,77.4,55.5,14,0.6,0.6,Jubilee,2022-11-20,A
PROP-01892,408930,3,3,101.3,113.0,10,0.7,1.1,Uppermill,2022-02-09,B
PROP-01893,137117,2,2,49.0,0.0,19,0.4,1.0,Chapel End,2024-06-18,C
PROP-01894,118633,1,1,36.0,45.7,10,3.8,1.3,Ironbridge,2023-05-18,G
PROP-01895,442025,5,2,117.8,84.6,21,1.1,2.3,Millbrook,2024-02-11,E
PROP-01896,305720,2,1,84.5,104.0,79,2.2,2.2,Drayton,2024-02-17,E
PROP-01897,275839,3,2,54.0,0.0,75,1.2,0.5,Gladstone,2024-07-08,G
PROP-01898,482779,5,3,119.9,106.9,1,0.1,1.0,Beechwood,2024-11-26,E
PROP-01899,504930,5,3,123.1,0.0,7,4.5,0.8,Uppermill,2023-08-30,C
PROP-01900,421248,4,1,117.8,0.0,6,1.2,0.9,Kingsway,2023-01-12,E
PROP-01901,410193,3,2,92.3,0.0,110,1.8,1.2,Elmswood,2024-02-28,B
PROP-01902,252118,2,1,58.9,0.0,5,0.1,1.0,Oakfield,2022-04-27,E
PROP-01903,361745,4,1,105.7,92.3,12,0.6,0.5,Thornton,2024-02-21,E
PROP-01904,190855,2,2,43.5,67.3,7,2.1,0.5,Victoria,2022-10-20,C
PROP-01905,296830,2,2,65.4,102.9,111,0.4,0.4,Langford,2023-05-25,A
PROP-01906,405451,3,1,109.0,79.6,18,2.2,0.2,Foxhall,2023-08-25,C
PROP-01907,244215,3,1,81.1,0.0,17,1.9,0.6,Queensbury,2022-06-12,F
PROP-01908,232866,3,1,55.0,129.1,141,3.2,1.6,Ironbridge,2024-11-10,D
PROP-01909,450756,4,1,108.1,80.0,49,0.9,3.0,Eastmoor,2023-04-18,D
PROP-01910,168850,1,1,30,64.8,20,1.4,0.3,Stoneleigh,2023-09-28,E
PROP-01911,289073,5,2,79.1,0.0,55,4.6,0.4,Queensbury,2024-03-03,C
PROP-01912,423289,3,1,92.3,109.7,107,1.4,0.4,Elmswood,2023-12-08,D
PROP-01913,310571,3,2,94.6,63.4,35,2.1,1.5,Yarrow,2023-05-23,C
PROP-01914,394051,3,3,96.2,56.5,37,0.8,1.4,Ashworth,2023-09-09,B
PROP-01915,389945,2,2,95.7,88.3,90,2.6,0.3,Gladstone,2024-12-17,F
PROP-01916,328279,2,2,84.7,122.4,13,0.2,3.0,Westbury,2024-08-13,D
PROP-01917,193297,2,2,60.9,60.7,54,1.7,1.7,Dunmore,2023-08-06,F
PROP-01918,141408,2,1,58.7,50.4,92,2.9,0.7,Beechwood,2024-06-09,E
PROP-01919,147580,2,2,53.8,109.4,47,0.6,0.2,Thornton,2022-11-06,A
PROP-01920,420208,4,1,95.7,126.4,114,0.3,2.5,Riverside,2024-03-31,C
PROP-01921,578828,5,2,140.7,108.7,150,0.2,3.0,Langford,2024-04-03,D
PROP-01922,271627,3,1,80.0,119.6,21,4.2,0.7,Kingsway,2024-09-10,C
PROP-01923,331831,4,2,92.8,36.0,74,0.7,1.5,Jubilee,2024-10-02,C
PROP-01924,248438,2,1,67.2,0.0,43,0.7,0.6,Ashworth,2022-04-17,D
PROP-01925,187823,2,1,61.6,94.1,56,2.3,0.4,Beechwood,2022-10-28,F
PROP-01926,193055,2,2,71.4,0.0,8,1.1,0.4,Beechwood,2023-01-24,C
PROP-01927,365358,4,2,104.7,82.7,13,1.5,1.4,Parkside,2024-06-02,A
PROP-01928,316138,3,1,92.1,141.4,86,1.9,0.7,Kingsway,2022-06-06,G
PROP-01929,390437,4,1,93.1,101.2,32,2.4,0.6,Parkside,2023-05-05,E
PROP-01930,296452,2,1,77.1,76.8,67,1.3,0.5,Ashworth,2023-12-07,D
PROP-01931,259851,3,1,78.4,73.8,24,0.6,1.5,Millbrook,2024-01-20,C
PROP-01932,266472,3,2,74.5,105.5,35,3.4,1.5,Westbury,2023-09-30,D
PROP-01933,442164,5,1,114.5,119.7,37,2.4,0.8,Ferndale,2022-06-16,G
PROP-01934,326585,3,1,73.4,0.0,112,2.1,0.4,Langford,2024-03-28,E
PROP-01935,321302,3,1,72.3,71.1,15,1.5,0.5,Elmswood,2024-02-22,C
PROP-01936,367259,3,2,81.7,101.3,51,0.3,0.2,Gladstone,2024-08-17,C
PROP-01937,383951,5,3,118.1,130.6,28,5.0,0.9,Beechwood,2022-12-11,A
PROP-01938,466916,6,2,116.2,109.8,51,1.9,1.9,Jubilee,2023-04-01,B
PROP-01939,519452,5,2,127.4,140.5,32,1.3,0.5,Brindley,2024-03-28,C
PROP-01940,217272,2,1,48.3,55.9,24,1.8,3.0,Eastmoor,2022-02-07,D
PROP-01941,395941,3,1,111.2,71.8,26,1.9,1.4,Dunmore,2024-12-25,E
PROP-01942,492255,5,2,142.8,0.0,55,0.6,1.3,Chapel End,2023-11-26,F
PROP-01943,189132,2,1,73.3,49.8,20,3.2,0.4,Kingsway,2024-02-09,A
PROP-01944,395050,2,1,92.1,65.8,26,1.3,0.7,Gladstone,2024-03-06,D
PROP-01945,258864,3,1,84.7,0.0,20,1.0,0.2,Beechwood,2022-09-22,F
PROP-01946,325559,3,2,69.4,63.9,39,1.4,0.2,Gladstone,2022-03-31,E
PROP-01947,473478,4,1,103.1,0.0,18,0.1,0.4,Ferndale,2023-02-14,G
PROP-01948,172230,3,2,70.1,105.4,69,5.0,0.2,Thornton,2024-12-28,D
PROP-01949,96341,1,1,30,67.7,108,1.7,0.4,Ironbridge,2022-10-08,A
PROP-01950,654752,6,1,155.6,115.6,5,0.1,0.9,Westbury,2024-03-08,D
PROP-01951,312867,3,2,73.0,131.7,16,5.0,0.3,Ferndale,2024-01-30,C
PROP-01952,348085,2,2,75.5,74.4,4,0.9,0.3,Riverside,2024-05-16,A
PROP-01953,335653,3,1,84.7,74.1,101,0.1,0.4,Brindley,2022-05-09,D
PROP-01954,287542,3,1,78.9,0.0,23,1.8,1.0,Castlegate,2024-05-16,D
PROP-01955,164100,2,2,48.8,59.0,14,0.5,0.9,Jubilee,2024-06-24,E
PROP-01956,359854,2,2,84.9,62.1,4,2.6,1.1,Foxhall,2024-08-15,E
PROP-01957,251416,2,2,69.1,0.0,41,1.2,0.9,Millbrook,2024-06-09,F
PROP-01958,256847,3,1,67.7,108.8,8,0.7,0.9,Ironbridge,2024-07-31,D
PROP-01959,292575,3,1,77.2,0.0,11,2.2,0.7,Parkside,2022-07-01,D
PROP-01960,273721,2,2,63.4,0.0,1,0.8,0.7,Gladstone,2023-01-24,C
PROP-01961,157013,3,2,52.9,0.0,33,3.1,0.5,Beechwood,2023-01-17,D
PROP-01962,511773,5,1,117.3,69.2,90,1.0,1.0,Stoneleigh,2023-01-18,C
PROP-01963,210053,2,2,75.6,0.0,51,3.1,1.0,Beechwood,2022-10-07,C
PROP-01964,238772,2,2,58.1,0.0,22,0.4,1.3,Ferndale,2024-11-23,C
PROP-01965,229487,2,2,71.0,18.2,0,1.8,0.5,Kingsway,2022-06-22,D
PROP-01966,368948,4,2,107.4,117.7,23,1.0,1.1,Thornton,2022-05-23,C
PROP-01967,195976,1,1,39.7,51.0,44,0.4,1.3,Uppermill,2022-11-05,C
PROP-01968,286807,3,1,86.0,143.0,51,1.9,0.2,Millbrook,2024-04-02,C
PROP-01969,366932,4,1,93.4,123.1,1,1.5,0.3,Queensbury,2023-09-16,C
PROP-01970,332247,3,1,88.6,53.1,14,0.2,2.0,Ironbridge,2022-02-07,E
PROP-01971,368559,4,1,84.2,0.0,24,0.3,0.9,Ashworth,2024-05-30,C
PROP-01972,346302,4,1,97.4,135.2,63,4.4,1.9,Brindley,2023-06-22,D
PROP-01973,360457,4,1,84.6,107.0,35,0.3,2.3,Stoneleigh,2024-09-19,F
PROP-01974,303678,2,2,52.6,67.3,28,0.2,1.3,Elmswood,2023-10-08,D
PROP-01975,101430,1,1,36.5,0.0,21,3.2,0.5,Eastmoor,2022-09-27,F
PROP-01976,242935,2,2,66.4,0.0,50,1.4,2.4,Riverside,2022-06-02,E
PROP-01977,449227,5,1,100.6,93.6,11,0.1,0.3,Victoria,2024-07-11,D
PROP-01978,336658,5,1,70.6,0.0,35,1.2,2.2,Parkside,2023-09-07,C
PROP-01979,116728,2,1,30.4,40.9,75,2.3,0.8,Foxhall,2022-09-21,C
PROP-01980,303435,3,2,75.9,78.1,143,0.6,0.6,Beechwood,2024-02-27,F
PROP-01981,363844,3,1,90.3,62.2,150,1.5,3.0,Ironbridge,2024-03-12,A
PROP-01982,380906,4,1,82.4,111.8,59,0.8,1.9,Riverside,2023-05-10,A
PROP-01983,204671,3,1,55.7,114.7,34,0.3,0.3,Millbrook,2022-09-29,A
PROP-01984,300651,2,1,80.8,46.3,20,0.6,0.8,Foxhall,2024-12-06,D
PROP-01985,392639,3,1,101.5,0.0,135,0.5,0.7,Ashworth,2022-01-15,A
PROP-01986,342601,3,2,89.7,97.8,2,0.2,0.6,Ironbridge,2023-10-28,B
PROP-01987,228910,2,2,68.5,55.2,35,1.1,0.5,Eastmoor,2023-02-18,C
PROP-01988,435779,6,1,126.9,154.0,80,2.1,0.7,Hartley,2024-04-16,C
PROP-01989,188211,1,1,47.4,36.6,28,0.9,0.4,Brindley,2023-11-13,F
PROP-01990,354385,3,1,85.2,113.9,9,1.8,0.2,Zelton,2024-06-06,E
PROP-01991,97309,2,2,36.2,41.4,90,3.3,0.3,Ironbridge,2023-11-21,C
PROP-01992,406940,3,2,76.5,68.3,24,0.8,1.4,Zelton,2024-10-04,C
PROP-01993,664057,6,3,146.2,132.0,122,1.4,1.1,Elmswood,2023-11-21,E
PROP-01994,93903,1,1,30,72.0,12,1.7,1.5,Beechwood,2023-04-23,B
PROP-01995,295687,3,2,87.1,82.8,37,3.2,0.7,Dunmore,2023-10-02,C
PROP-01996,314264,4,2,98.7,72.8,37,4.8,0.3,Jubilee,2022-05-17,D
PROP-01997,549807,5,2,137.8,113.4,8,1.1,1.3,Eastmoor,2023-10-18,G
PROP-01998,197089,3,2,55.3,71.7,41,0.5,3.0,Northgate,2022-03-05,F
PROP-01999,240597,3,2,64.0,109.4,24,2.8,0.5,Queensbury,2023-03-06,B
PROP-02000,312748,3,1,65.8,0.0,35,1.7,1.0,Victoria,2022-06-27,D
PROP-02001,570158,5,2,130.0,0.0,31,0.3,1.4,Elmswood,2024-02-21,D
PROP-02002,271680,3,2,61.6,137.4,10,1.0,0.3,Uppermill,2024-08-28,B
PROP-02003,155989,3,2,42.0,51.4,10,1.8,0.9,Beechwood,2024-05-27,D
PROP-02004,215741,4,2,69.8,84.9,66,5.0,0.9,Westbury,2023-06-16,B
PROP-02005,271091,3,1,66.0,85.5,3,2.7,1.8,Riverside,2022-03-23,D
PROP-02006,141944,2,2,44.3,44.5,14,1.2,1.0,Westbury,2024-03-10,C
PROP-02007,290916,3,2,60.0,83.9,9,0.1,0.3,Ashworth,2024-09-07,D
PROP-02008,321166,3,1,84.3,0.0,39,1.8,0.2,Dunmore,2023-11-15,F
PROP-02009,312580,3,1,95.2,92.4,19,1.7,1.3,Queensbury,2022-10-02,G
PROP-02010,169155,1,1,58.2,56.1,75,1.5,1.9,Beechwood,2024-07-20,E
PROP-02011,224345,2,2,73.7,55.8,12,1.9,1.1,Dunmore,2024-06-13,E
PROP-02012,241721,2,2,70.8,61.2,21,0.7,0.8,Northgate,2024-11-28,G
PROP-02013,515944,6,1,122.4,158.8,10,0.3,0.3,Brindley,2023-03-23,B
PROP-02014,289449,2,1,88.9,82.8,45,0.1,0.3,Castlegate,2024-12-10,D
PROP-02015,327889,4,2,81.8,98.6,18,1.2,0.4,Castlegate,2023-09-30,B
PROP-02016,339637,2,1,92.9,0.0,6,0.5,1.0,Kingsway,2022-04-11,C
PROP-02017,316335,3,3,94.9,108.0,108,1.2,0.3,Beechwood,2024-06-15,D
PROP-02018,444803,5,1,102.4,100.9,12,0.9,0.5,Northgate,2024-08-26,E
PROP-02019,409723,4,1,97.8,81.9,51,0.9,0.5,Ashworth,2022-05-16,D
PROP-02020,178078,2,1,68.9,43.5,17,4.4,0.6,Westbury,2022-11-25,E
PROP-02021,416392,5,2,109.3,99.5,130,2.3,0.4,Beechwood,2022-10-07,E
PROP-02022,289607,3,2,67.2,109.0,10,0.6,0.6,Yarrow,2024-02-03,B
PROP-02023,222931,3,2,78.7,103.8,19,4.5,2.1,Jubilee,2023-08-21,G
PROP-02024,250339,2,1,72.2,0.0,54,1.4,0.8,Uppermill,2022-06-18,E
PROP-02025,500172,5,2,117.0,93.8,118,3.5,0.3,Victoria,2022-07-12,D
PROP-02026,346609,3,1,85.2,67.3,10,2.3,1.7,Victoria,2024-09-09,D
PROP-02027,237732,3,2,74.1,57.8,1,5.0,0.9,Yarrow,2022-09-14,D
PROP-02028,537037,3,2,118.9,83.7,1,0.3,2.8,Uppermill,2023-12-14,F
PROP-02029,340853,3,2,83.5,0.0,32,0.4,0.6,Oakfield,2022-09-10,E
PROP-02030,142915,3,3,33.5,0.0,150,2.2,2.2,Ironbridge,2022-12-23,G
PROP-02031,404444,4,2,95.8,0.0,48,0.5,1.0,Riverside,2022-03-23,B
PROP-02032,256243,3,1,72.9,64.3,53,0.2,1.8,Thornton,2022-05-28,D
PROP-02033,240420,2,1,64.0,58.4,38,0.5,1.4,Langford,2022-05-09,D
PROP-02034,290100,3,3,93.2,0.0,66,2.6,0.3,Millbrook,2023-05-20,D
PROP-02035,178114,2,2,46.3,66.6,89,1.6,0.6,Zelton,2022-11-20,E
PROP-02036,173009,2,2,39.0,106.3,14,0.2,0.4,Dunmore,2023-10-25,A
PROP-02037,269457,2,1,56.8,85.2,138,2.4,2.3,Ironbridge,2024-03-28,D
PROP-02038,114184,2,2,41.9,62.7,56,4.8,0.3,Foxhall,2024-01-10,C
PROP-02039,308158,2,2,78.1,76.8,3,0.6,1.4,Oakfield,2024-12-13,D
PROP-02040,328547,3,2,80.8,98.1,13,1.4,0.5,Oakfield,2024-10-11,E
PROP-02041,215510,2,2,63.6,61.2,51,1.3,2.9,Castlegate,2023-10-02,C
PROP-02042,343501,3,1,89.5,77.8,30,0.4,0.3,Brindley,2022-01-31,D
PROP-02043,236222,3,1,73.2,70.1,14,0.7,0.7,Beechwood,2024-04-12,E
PROP-02044,329208,3,2,88.9,105.6,8,4.0,1.2,Langford,2023-06-24,C
PROP-02045,330500,3,1,69.5,0.0,8,1.1,1.9,Uppermill,2023-11-18,F
PROP-02046,408145,4,1,98.6,136.3,1,0.9,0.2,Kingsway,2022-06-04,C
PROP-02047,238632,2,2,65.2,78.7,22,0.5,1.7,Queensbury,2022-10-16,C
PROP-02048,212162,1,1,49.1,68.1,43,0.2,0.6,Uppermill,2022-02-26,B
PROP-02049,531271,6,2,134.4,0.0,9,1.2,0.4,Stoneleigh,2022-07-26,C
PROP-02050,240786,2,1,67.1,92.2,63,0.4,1.3,Ironbridge,2023-11-19,D
PROP-02051,193624,2,1,48.8,73.0,23,2.5,0.4,Stoneleigh,2024-11-14,D
PROP-02052,370259,3,1,78.3,44.6,17,1.0,0.7,Victoria,2024-08-27,E
PROP-02053,177213,2,2,45.3,47.7,70,0.8,1.6,Castlegate,2023-11-17,F
PROP-02054,243605,2,1,75.0,64.0,75,0.6,1.4,Millbrook,2022-11-19,D
PROP-02055,185579,3,2,49.4,78.9,61,0.8,0.4,Dunmore,2024-01-30,C
PROP-02056,325124,2,1,72.9,69.1,22,0.7,0.4,Gladstone,2024-04-15,C
PROP-02057,210579,3,3,48.2,94.5,96,2.2,0.6,Foxhall,2022-11-05,C
PROP-02058,257552,2,1,70.2,93.0,108,4.6,1.3,Riverside,2023-04-05,D
PROP-02059,376225,2,2,96.3,36.5,1,2.4,0.6,Riverside,2022-10-29,C
PROP-02060,330284,3,2,80.8,119.1,31,1.7,0.6,Langford,2023-04-05,E
PROP-02061,324816,3,2,76.9,81.3,11,1.1,0.4,Eastmoor,2024-02-17,A
PROP-02062,317698,3,1,79.7,0.0,30,0.9,0.7,Riverside,2022-02-09,D
PROP-02063,513904,5,1,113.4,0.0,5,0.6,1.4,Stoneleigh,2023-09-02,G
PROP-02064,328748,4,1,91.6,0.0,34,2.8,0.3,Chapel End,2023-08-31,D
PROP-02065,453535,4,1,105.2,69.1,55,1.4,1.5,Uppermill,2023-09-08,A
PROP-02066,329458,2,2,88.1,0.0,44,0.4,0.6,Foxhall,2024-02-24,F
PROP-02067,354407,3,1,95.1,40.4,10,0.7,0.9,Beechwood,2022-08-03,D
PROP-02068,261862,2,1,61.5,64.2,50,1.4,0.5,Stoneleigh,2022-03-11,G
PROP-02069,172219,2,2,51.1,92.7,26,2.5,2.7,Ironbridge,2024-12-28,G
PROP-02070,135009,2,1,36.3,52.7,52,4.8,1.8,Parkside,2023-03-20,A
PROP-02071,390931,3,1,84.1,0.0,13,1.7,0.9,Victoria,2022-06-20,G
PROP-02072,307036,3,3,83.5,114.8,71,0.9,0.6,Drayton,2024-04-07,D
PROP-02073,670805,6,2,151.8,0.0,13,0.3,1.7,Gladstone,2023-06-13,D
PROP-02074,429108,5,3,111.2,0.0,2,0.7,0.3,Beechwood,2024-09-06,E
PROP-02075,556612,6,1,151.0,0.0,101,0.8,0.3,Brindley,2024-09-11,B
PROP-02076,481020,5,3,116.9,103.0,61,0.3,1.1,Foxhall,2022-02-03,C
PROP-02077,538360,5,1,130.8,80.7,13,0.3,1.7,Oakfield,2023-09-05,D
PROP-02078,225208,2,1,52.6,29.3,139,1.1,0.8,Parkside,2024-02-19,C
PROP-02079,146226,2,2,53.6,104.6,14,5.0,1.1,Millbrook,2022-09-08,G
PROP-02080,310999,3,1,79.0,99.3,83,0.2,0.4,Foxhall,2023-11-19,C
PROP-02081,346292,3,3,92.5,0.0,2,1.3,1.5,Kingsway,2022-12-09,D
PROP-02082,395154,4,3,116.6,0.0,40,0.6,1.2,Castlegate,2024-08-13,E
PROP-02083,147945,2,2,54.8,39.6,28,5.0,0.9,Beechwood,2022-03-04,D
PROP-02084,248510,2,2,56.8,48.3,111,3.8,0.4,Langford,2024-10-30,C
PROP-02085,192670,2,2,41.8,0.0,6,0.9,1.3,Langford,2024-04-09,D
PROP-02086,127903,1,1,45.4,0.0,13,5.0,2.2,Drayton,2023-04-01,A
PROP-02087,358550,3,3,77.8,82.1,28,2.4,0.3,Ashworth,2022-01-08,E
PROP-02088,528207,6,1,127.9,127.8,143,2.2,0.7,Riverside,2022-10-16,A
PROP-02089,318217,3,1,80.6,88.9,10,1.3,0.4,Riverside,2022-11-14,C
PROP-02090,167121,1,1,39.0,0.0,150,1.4,0.5,Ashworth,2023-07-13,B
PROP-02091,178895,1,1,40.7,0.0,18,2.4,1.2,Foxhall,2023-05-20,D
PROP-02092,429758,3,2,91.3,77.7,60,1.0,0.3,Zelton,2024-12-22,E
PROP-02093,459080,4,1,117.6,0.0,48,1.7,2.7,Riverside,2022-03-25,E
PROP-02094,80000,1,1,30,0.0,3,3.5,0.3,Jubilee,2023-11-06,C
PROP-02095,516958,5,1,134.6,115.8,42,0.6,0.8,Brindley,2024-07-19,C
PROP-02096,250649,4,2,88.2,95.1,44,4.0,0.4,Millbrook,2023-03-31,G
PROP-02097,415123,3,2,114.1,0.0,150,1.0,0.9,Drayton,2022-10-26,B
PROP-02098,415189,4,2,118.7,116.1,50,1.5,0.2,Chapel End,2023-11-11,D
PROP-02099,186158,2,1,46.5,71.1,47,0.1,1.3,Ferndale,2022-01-02,D
PROP-02100,271923,3,2,69.4,104.5,31,0.1,0.3,Beechwood,2024-03-06,D
PROP-02101,224917,3,1,67.5,90.9,1,0.9,0.3,Northgate,2022-07-10,C
PROP-02102,271714,2,2,70.4,0.0,17,1.6,0.8,Gladstone,2024-09-07,F
PROP-02103,412317,3,2,91.3,71.3,27,3.7,0.5,Elmswood,2022-01-19,D
PROP-02104,159481,2,1,59.8,0.0,14,0.1,0.2,Castlegate,2024-07-19,F
PROP-02105,257229,2,1,55.5,86.4,36,0.7,0.5,Oakfield,2023-08-01,E
PROP-02106,350548,4,2,90.6,107.9,24,0.5,1.4,Hartley,2022-10-23,E
PROP-02107,415872,4,2,94.6,115.3,3,1.6,2.2,Eastmoor,2024-12-11,D
PROP-02108,575641,5,1,127.0,135.9,38,0.2,0.3,Parkside,2023-08-29,C
PROP-02109,389273,3,2,85.3,86.8,105,0.4,0.3,Victoria,2023-05-09,E
PROP-02110,412087,3,1,92.7,102.7,5,0.8,0.2,Gladstone,2022-09-06,C
PROP-02111,290312,3,2,70.6,126.2,0,0.3,0.6,Victoria,2022-04-10,B
PROP-02112,232532,2,2,51.1,36.1,0,1.7,0.4,Stoneleigh,2023-12-01,D
PROP-02113,250624,2,1,68.9,49.6,13,1.1,0.8,Langford,2023-12-26,E
PROP-02114,424987,3,2,101.5,88.0,60,2.0,3.0,Eastmoor,2023-04-25,B
