sol,earth_date,min_temp_c,max_temp_c,pressure_pa,wind_speed_ms,uv_index,instrument_status
2982,2032-02-29,-53.7,15.4,736.0,,11,nominal
2983,2032-03-01,-62.9,-6.8,820.2,18.9,2,offline
2984,2032-03-02,-49.6,8.6,720.2,17.0,0,nominal
2985,2032-03-03,-48.9,,906.6,,5,nominal
2986,2032-03-04,-51.9,-6.3,,4.8,9,nominal
2987,2032-03-05,-64.1,-2.2,629.2,18.0,10,nominal
2988,2032-03-06,-47.3,0.6,918.9,22.4,9,offline
2989,2032-03-07,-40.9,1.9,807.8,25.1,2,nominal
2990,2032-03-08,-45.0,-4.6,713.3,,3,nominal
2991,2032-03-09,-60.3,2.0,652.2,31.1,4,nominal
2992,2032-03-10,-65.0,,896.4,26.3,6,nominal
2993,2032-03-11,-47.4,5.8,840.2,30.8,11,nominal
2994,2032-03-12,-56.5,11.9,750.1,24.1,6,nominal
2995,2032-03-13,-50.1,-0.5,755.0,6.5,2,nominal
2996,2032-03-14,-48.4,4.5,,,3,nominal
2997,2032-03-15,-62.6,0.0,858.4,30.1,5,nominal
2998,2032-03-16,-46.0,12.2,849.4,33.2,3,warning
2999,2032-03-17,-53.9,-5.2,,19.5,2,nominal
3000,2032-03-18,-53.7,5.5,852.8,8.4,,nominal
3001,2032-03-19,-52.8,9.1,,31.2,,nominal
3001,2032-03-19,-52.8,9.1,,31.2,,nominal
3002,2032-03-20,-42.0,-2.3,862.0,34.3,10,nominal
3003,2032-03-21,-53.1,6.3,,34.9,,warning
3004,2032-03-22,-67.9,3.2,896.4,8.0,4,nominal
3005,2032-03-23,-67.0,12.4,760.8,14.3,4,nominal
3006,2032-03-24,-58.0,3.2,824.7,18.1,1,nominal
3007,2032-03-25,-61.9,-0.2,764.0,17.9,8,nominal
3008,2032-03-26,-54.4,12.4,801.4,12.5,11,warning
3009,2032-03-27,-52.6,-7.7,660.9,11.1,3,nominal
3010,2032-03-28,-66.1,4.3,619.3,18.8,1,nominal
3011,2032-03-29,-54.6,13.1,717.0,18.6,7,nominal
3012,2032-03-30,-49.2,-0.3,700.3,17.5,9,nominal
3013,2032-03-31,-56.9,-0.1,887.0,29.5,7,offline
3014,2032-04-01,-44.4,1.8,728.6,21.8,2,nominal
3015,2032-04-02,-61.0,11.7,887.9,7.0,5,nominal
3016,2032-04-03,-55.4,14.5,749.9,13.9,4,nominal
3017,2032-04-04,-58.1,4.6,787.5,,10,nominal
3018,2032-04-05,-56.3,-3.0,866.8,17.8,9,nominal
3019,2032-04-06,-54.4,-6.0,778.1,31.8,3,nominal
3020,2032-04-07,-70.2,-2.0,758.2,14.5,8,nominal
3021,2032-04-08,-60.7,-4.1,730.8,18.5,4,nominal
3022,2032-04-09,-53.9,2.6,801.8,18.5,1,nominal
3023,2032-04-10,-42.0,-5.0,902.4,29.0,8,warning
3024,2032-04-11,-69.3,5.0,882.9,14.5,10,nominal
3025,2032-04-12,-48.2,11.5,735.0,12.6,6,nominal
3026,2032-04-13,-47.5,5.6,765.9,8.8,8,nominal
3027,2032-04-14,-49.8,3.5,900.5,7.3,0,nominal
3028,2032-04-15,-70.0,7.9,790.1,30.3,11,warning
3029,2032-04-16,-68.9,-8.7,836.3,28.6,10,nominal
3030,2032-04-17,,8.4,820.1,17.0,2,nominal
3031,2032-04-18,-54.1,12.5,708.5,20.1,4,nominal
3032,2032-04-19,-63.9,-6.4,795.2,13.8,9,offline
3033,2032-04-20,-45.8,,658.6,32.8,0,nominal
3034,2032-04-21,-65.1,,617.5,,9,nominal
3035,2032-04-22,-66.5,-12.0,786.8,18.3,1,warning
3036,2032-04-23,-68.8,9.0,742.8,23.5,7,nominal
3037,2032-04-24,-58.6,-7.2,696.1,20.9,1,nominal
3038,2032-04-25,-46.2,-6.8,664.6,27.3,11,nominal
3039,2032-04-26,-62.7,10.3,628.5,30.6,3,nominal
3040,2032-04-27,-44.0,2.9,697.7,9.5,4,nominal
3041,2032-04-28,-55.2,1.8,611.1,17.5,1,warning
3042,2032-04-29,-49.8,-5.6,798.0,6.6,4,nominal
3043,2032-04-30,-72.6,,714.7,23.5,10,nominal
3044,2032-05-01,-66.2,-8.3,676.8,11.3,2,offline
3045,2032-05-02,-53.1,10.7,808.5,22.7,7,nominal
3046,2032-05-03,-64.4,-2.4,609.9,22.5,7,nominal
3047,2032-05-04,-51.5,-8.6,599.6,21.3,0,warning
3048,2032-05-05,-54.8,-2.3,728.7,13.5,6,nominal
3049,2032-05-06,-54.7,-8.3,676.7,16.1,3,nominal
3050,2032-05-07,-54.3,6.9,752.5,31.6,1,nominal
3051,2032-05-08,-68.4,9.8,820.4,27.9,8,nominal
3052,2032-05-09,,5.7,701.4,20.7,5,nominal
3053,2032-05-10,-53.7,-3.6,687.1,,6,warning
3054,2032-05-11,-45.8,-11.8,620.0,11.1,5,nominal
3055,2032-05-12,-68.2,-5.2,605.3,5.2,2,nominal
3056,2032-05-13,-68.6,-3.0,645.0,19.8,1,nominal
3057,2032-05-14,-55.2,-0.2,640.7,22.1,0,nominal
3058,2032-05-15,-71.5,-9.0,728.6,15.9,10,warning
3059,2032-05-16,-47.6,,786.8,25.3,6,nominal
3060,2032-05-17,-66.6,-5.0,707.1,21.0,11,nominal
3061,2032-05-18,-66.6,,740.7,29.0,11,nominal
3062,2032-05-19,-57.0,-11.9,731.6,8.1,6,nominal
3063,2032-05-20,-54.1,-12.2,661.7,30.9,11,nominal
3064,2032-05-21,-54.4,-9.5,640.8,25.8,10,nominal
3065,2032-05-22,-75.0,,874.2,20.3,11,nominal
3066,2032-05-23,-52.1,-6.9,808.5,17.8,8,nominal
3067,2032-05-24,-47.1,5.6,812.6,22.6,10,warning
3068,2032-05-25,-64.3,-14.6,786.1,10.3,8,nominal
3069,2032-05-26,-73.3,-2.5,642.7,16.1,9,nominal
3070,2032-05-27,-59.0,2.6,774.6,20.2,0,nominal
3071,2032-05-28,-70.8,-4.7,694.7,2.8,10,nominal
3072,2032-05-29,-52.9,-7.5,812.2,8.3,,nominal
3073,2032-05-30,-70.1,-3.7,,16.2,0,nominal
3074,2032-05-31,-57.7,,,13.5,9,warning
3075,2032-06-01,-47.8,1.0,868.3,12.8,5,nominal
3076,2032-06-02,-48.1,1.7,735.6,24.7,1,nominal
3077,2032-06-03,,6.4,599.6,22.8,,nominal
3078,2032-06-04,,-17.0,652.8,31.0,11,nominal
3079,2032-06-05,-61.3,,832.4,6.2,6,warning
3080,2032-06-06,-70.5,-16.5,650.8,21.5,,nominal
3081,2032-06-07,-73.6,-13.1,610.0,15.0,5,warning
3082,2032-06-08,-63.9,-18.0,804.7,3.4,7,nominal
3083,2032-06-09,-62.7,-0.4,865.4,1.0,5,nominal
3084,2032-06-10,-72.0,-18.6,630.4,19.1,4,nominal
3085,2032-06-11,-70.6,-2.3,687.0,,9,nominal
3086,2032-06-12,-69.7,-6.1,728.8,5.4,4,nominal
3087,2032-06-13,-65.8,-7.1,798.0,17.2,11,nominal
3088,2032-06-14,-69.3,-6.8,674.0,21.9,0,nominal
3089,2032-06-15,-72.4,-1.5,,17.2,1,warning
3090,2032-06-16,,-15.0,584.9,27.0,6,nominal
3091,2032-06-17,-78.7,-12.1,596.1,14.1,,nominal
3092,2032-06-18,-68.3,-6.5,857.6,25.8,9,nominal
3093,2032-06-19,-53.4,-0.6,651.8,1.8,11,nominal
3094,2032-06-20,-64.1,-3.9,611.2,2.1,1,nominal
3095,2032-06-21,-65.5,-3.1,714.1,12.8,1,nominal
3096,2032-06-22,-79.4,-16.8,602.6,13.1,,nominal
3097,2032-06-23,-54.2,-4.1,740.4,8.0,5,nominal
3098,2032-06-24,-55.0,-2.7,591.3,28.1,10,nominal
3099,2032-06-25,-74.0,-3.3,722.7,30.0,2,nominal
3100,2032-06-26,-54.4,-5.5,621.7,27.8,0,nominal
3101,2032-06-27,-65.4,-2.2,658.2,9.4,2,warning
3102,2032-06-28,-61.1,-18.2,643.9,3.3,11,nominal
3103,2032-06-29,-71.6,2.9,639.3,8.1,4,nominal
3104,2032-06-30,-74.3,-2.2,606.2,21.9,2,nominal
3105,2032-07-01,-52.7,-11.5,691.2,25.2,8,nominal
3106,2032-07-02,-74.0,-12.9,785.4,23.5,10,nominal
3107,2032-07-03,-71.9,0.1,649.6,31.1,5,nominal
3108,2032-07-04,-73.3,-0.8,800.2,12.8,8,nominal
3109,2032-07-05,-74.2,-10.1,752.5,28.6,10,nominal
3110,2032-07-06,-69.3,-17.4,633.3,28.9,9,nominal
3111,2032-07-07,-57.0,-21.1,663.5,5.3,5,nominal
3112,2032-07-08,-55.3,-0.4,582.9,,8,nominal
3113,2032-07-09,-78.7,-12.8,657.9,30.4,11,nominal
3114,2032-07-10,,1.6,758.3,29.6,10,nominal
3115,2032-07-11,-71.9,-1.6,755.2,9.4,7,nominal
3116,2032-07-12,-55.9,-8.4,776.9,3.3,5,nominal
3117,2032-07-13,-80.4,,662.1,6.4,3,nominal
3118,2032-07-14,-69.2,-9.7,809.6,18.6,8,nominal
3119,2032-07-15,-75.8,-6.2,730.3,6.6,0,nominal
3120,2032-07-16,-70.3,-2.0,614.7,30.4,,nominal
3121,2032-07-17,-69.7,-2.9,616.1,23.7,8,nominal
3122,2032-07-18,-58.8,-5.6,777.5,20.6,7,nominal
3123,2032-07-19,-61.3,-11.7,742.5,3.6,5,nominal
3124,2032-07-20,,-13.3,569.0,12.2,10,nominal
3125,2032-07-21,-75.0,-5.2,809.1,9.8,0,nominal
3126,2032-07-22,,-8.8,749.3,31.9,6,warning
3127,2032-07-23,-57.3,-24.4,709.1,28.4,2,nominal
3128,2032-07-24,-75.6,-8.5,837.4,18.9,2,nominal
3129,2032-07-25,-78.0,-14.9,634.8,7.9,4,nominal
3130,2032-07-26,-60.5,-7.1,687.6,23.7,5,offline
3131,2032-07-27,-60.9,-5.3,667.9,30.9,2,nominal
3132,2032-07-28,-76.7,-14.0,739.5,22.6,1,nominal
3133,2032-07-29,-63.0,-2.9,747.8,20.3,6,nominal
3134,2032-07-30,-68.1,-2.3,746.2,7.8,3,warning
3135,2032-07-31,-83.1,-11.6,585.5,7.4,2,nominal
3136,2032-08-01,-75.7,-8.3,621.1,31.9,7,nominal
3137,2032-08-02,,-7.4,566.9,5.5,5,nominal
3138,2032-08-03,-70.4,-13.7,708.9,17.2,8,nominal
3139,2032-08-04,-79.8,-13.6,645.8,,9,nominal
3140,2032-08-05,-56.9,-8.0,762.7,5.7,5,nominal
3141,2032-08-06,-73.7,-9.9,762.3,22.8,3,nominal
3142,2032-08-07,-84.7,-12.2,837.9,18.6,11,nominal
3143,2032-08-08,-63.8,-15.4,652.1,14.5,5,nominal
3144,2032-08-09,-62.8,-9.5,619.1,27.2,11,nominal
3145,2032-08-10,-80.9,-6.5,719.4,26.1,2,nominal
3146,2032-08-11,-64.8,-25.4,850.1,19.8,5,offline
3147,2032-08-12,-63.3,-16.7,673.4,12.7,1,nominal
3148,2032-08-13,-74.3,-24.7,838.4,33.7,4,nominal
3149,2032-08-14,-62.5,-13.1,632.0,9.6,4,nominal
3150,2032-08-15,-86.6,-21.9,796.3,33.1,8,nominal
3151,2032-08-16,-79.8,-3.1,724.6,31.2,9,warning
3152,2032-08-17,-59.3,-18.3,774.1,23.2,1,offline
3153,2032-08-18,,-20.5,631.7,14.2,3,nominal
3154,2032-08-19,-58.8,-6.1,,15.8,8,nominal
3155,2032-08-20,-65.4,-13.3,659.9,5.9,10,nominal
3156,2032-08-21,-75.6,-24.8,,14.9,0,offline
3157,2032-08-22,-86.2,-16.4,,29.5,7,nominal
3158,2032-08-23,-81.9,-21.1,779.2,22.3,2,warning
3158,2032-08-23,-81.9,-21.1,779.2,22.3,2,warning
3159,2032-08-24,-74.0,-21.5,608.8,19.8,10,nominal
3160,2032-08-25,-78.6,-26.5,661.4,6.3,6,nominal
3161,2032-08-26,-78.0,-18.5,679.6,30.6,6,nominal
3162,2032-08-27,-66.6,-19.3,676.7,5.2,9,nominal
3163,2032-08-28,-71.5,-18.7,610.6,8.8,5,nominal
3164,2032-08-29,-60.8,-13.2,683.0,21.9,11,nominal
3165,2032-08-30,-73.6,-15.1,802.1,23.7,6,warning
3166,2032-08-31,-70.6,-23.0,615.2,22.0,2,nominal
3167,2032-09-01,,-26.5,698.4,17.1,11,offline
3168,2032-09-02,,-17.1,681.0,18.9,10,nominal
3169,2032-09-03,-77.2,-26.0,611.0,17.3,5,nominal
3170,2032-09-04,-67.9,-25.7,735.5,14.2,1,nominal
3171,2032-09-05,-67.6,-18.3,558.5,27.5,4,offline
3172,2032-09-06,-67.6,-22.0,757.8,11.9,5,nominal
3173,2032-09-07,-65.1,-16.7,758.6,17.9,10,warning
3174,2032-09-08,-88.3,-21.9,828.0,34.0,1,warning
3175,2032-09-09,-66.5,-29.6,834.1,24.1,6,nominal
3176,2032-09-10,-75.3,-14.2,599.7,33.5,5,nominal
3177,2032-09-11,-89.1,-26.2,751.3,13.3,0,nominal
3178,2032-09-12,-70.9,-26.8,627.2,15.3,11,nominal
3179,2032-09-13,-89.3,-10.6,786.9,12.5,5,nominal
3180,2032-09-14,-67.7,-22.6,636.9,30.6,4,nominal
3181,2032-09-15,-83.8,-18.4,602.4,5.1,11,nominal
3182,2032-09-16,-88.4,-21.0,576.9,30.7,7,nominal
3183,2032-09-17,-62.7,-12.4,583.9,,5,nominal
3184,2032-09-18,-87.3,-23.6,808.0,22.4,4,nominal
3185,2032-09-19,-66.3,-6.7,810.2,,3,nominal
3186,2032-09-20,-65.0,-30.6,819.5,30.5,11,nominal
3187,2032-09-21,-85.2,-14.1,842.9,28.5,5,offline
3188,2032-09-22,-83.0,-27.7,688.8,17.4,1,nominal
3189,2032-09-23,-90.4,-8.3,591.5,25.0,0,nominal
3190,2032-09-24,-87.0,-12.8,724.1,17.7,7,nominal
3191,2032-09-25,-83.0,-25.6,617.8,31.7,,nominal
3192,2032-09-26,-79.8,-10.5,697.7,13.4,3,nominal
3193,2032-09-27,-74.0,-30.1,625.9,22.7,9,offline
3194,2032-09-28,-69.7,-26.1,748.8,27.4,8,nominal
3195,2032-09-29,-88.1,-17.4,603.2,29.9,6,nominal
3196,2032-09-30,-75.3,-19.4,642.1,30.2,,nominal
3197,2032-10-01,-91.6,-9.4,751.7,33.7,0,nominal
3197,2032-10-01,-91.6,-9.4,751.7,33.7,0,nominal
3198,2032-10-02,-71.1,-16.6,768.8,,6,offline
3199,2032-10-03,-89.3,-29.8,709.5,33.0,6,nominal
3200,2032-10-04,-88.8,-16.1,741.4,24.2,11,nominal
3201,2032-10-05,-86.7,-23.8,640.2,27.0,9,nominal
3202,2032-10-06,-74.1,-14.2,727.0,26.4,3,offline
3203,2032-10-07,-78.7,-11.5,560.9,23.4,2,warning
3204,2032-10-08,-69.4,-12.1,555.1,10.8,9,nominal
3205,2032-10-09,-92.3,-30.4,609.0,11.5,11,offline
3206,2032-10-10,-92.7,-23.4,664.6,19.6,0,nominal
3207,2032-10-11,-86.4,-11.4,573.3,18.4,6,nominal
3208,2032-10-12,-89.0,,812.2,24.2,8,nominal
3209,2032-10-13,-63.7,-22.1,791.1,12.3,5,nominal
3210,2032-10-14,-92.9,-22.3,709.0,7.5,10,nominal
3211,2032-10-15,-70.8,-21.7,606.8,16.2,9,nominal
3212,2032-10-16,-86.5,-24.5,603.3,17.3,4,nominal
3213,2032-10-17,-89.3,-23.0,803.1,22.1,0,warning
3214,2032-10-18,-90.1,-15.1,693.0,11.4,3,nominal
3215,2032-10-19,-63.8,-17.3,568.2,16.3,8,nominal
3216,2032-10-20,-76.1,-27.1,647.2,5.6,7,nominal
3217,2032-10-21,-66.7,-24.3,756.6,29.4,8,nominal
3218,2032-10-22,-84.1,-32.4,573.3,29.6,5,warning
3219,2032-10-23,-77.5,-13.2,611.0,8.6,4,warning
3220,2032-10-24,-71.4,-24.1,598.5,31.4,8,nominal
3221,2032-10-25,-69.7,-10.1,849.6,22.5,0,nominal
3222,2032-10-26,-71.4,-16.6,674.3,6.3,3,nominal
3223,2032-10-27,-70.2,,830.4,24.4,2,nominal
3224,2032-10-28,-83.6,-16.9,625.7,25.3,8,nominal
3225,2032-10-29,,-20.8,827.3,10.4,4,offline
3226,2032-10-30,-66.7,,680.0,8.9,10,nominal
3227,2032-10-31,-65.6,-25.2,580.8,27.9,8,nominal
3228,2032-11-01,-83.2,-21.1,602.6,19.2,8,nominal
3229,2032-11-02,-73.9,-13.7,833.8,8.2,0,nominal
3230,2032-11-03,-75.1,-24.4,,22.8,6,nominal
3231,2032-11-04,,-30.4,669.3,29.5,8,offline
3232,2032-11-05,-78.9,-14.1,786.0,22.7,4,nominal
3233,2032-11-06,-73.2,-13.0,755.2,9.5,1,nominal
3234,2032-11-07,-89.1,-15.7,594.4,10.8,5,nominal
3235,2032-11-08,-66.7,-10.7,,29.3,5,nominal
3236,2032-11-09,-93.4,-16.3,783.8,,11,nominal
3237,2032-11-10,-94.0,-32.0,630.2,22.1,3,nominal
3238,2032-11-11,-90.6,-26.8,573.6,2.9,6,nominal
3239,2032-11-12,-69.2,-30.9,574.8,12.6,2,warning
3240,2032-11-13,-72.4,-13.5,556.2,4.4,1,nominal
3241,2032-11-14,-89.6,-18.2,559.8,12.4,11,nominal
3242,2032-11-15,-88.0,-29.7,588.9,24.8,4,nominal
3243,2032-11-16,-67.2,-13.1,761.0,10.6,9,nominal
3244,2032-11-17,-92.6,-15.1,606.9,17.0,10,nominal
3245,2032-11-18,-70.3,-24.4,681.8,11.7,0,nominal
3246,2032-11-19,-67.3,-33.2,819.1,,0,nominal
3247,2032-11-20,-80.2,-19.8,797.3,25.1,3,nominal
3248,2032-11-21,-65.7,-17.9,622.8,20.6,5,nominal
3249,2032-11-22,-84.2,-21.8,610.7,30.8,8,nominal
3250,2032-11-23,-91.0,-18.7,708.1,25.6,5,nominal
3251,2032-11-24,-84.9,-34.2,648.2,17.8,3,nominal
3252,2032-11-25,-80.8,-17.6,724.3,,7,nominal
3253,2032-11-26,-84.2,-21.7,821.0,21.6,8,nominal
3254,2032-11-27,-77.0,-24.8,837.9,14.1,3,nominal
3255,2032-11-28,-91.9,-34.8,586.1,0.8,6,nominal
3256,2032-11-29,-79.0,-11.4,742.2,0.8,3,nominal
3257,2032-11-30,-73.7,-22.9,687.2,4.5,6,nominal
3258,2032-12-01,-82.2,-25.0,712.0,14.3,2,nominal
3259,2032-12-02,,-19.7,819.0,15.8,9,nominal
3260,2032-12-03,-90.9,-17.5,810.2,1.6,10,nominal
3261,2032-12-04,-87.9,-17.4,564.7,2.7,9,nominal
3262,2032-12-05,-88.9,-13.3,690.7,14.0,4,offline
3263,2032-12-06,-76.9,-25.9,793.6,29.3,5,nominal
3264,2032-12-07,-75.1,-15.7,631.5,10.4,3,nominal
3265,2032-12-08,-72.6,-27.7,589.4,20.4,5,nominal
3266,2032-12-09,-90.1,-32.4,762.1,20.1,8,nominal
3267,2032-12-10,-77.3,-25.3,,5.8,6,nominal
3268,2032-12-11,-65.1,-12.1,683.1,28.4,1,nominal
3269,2032-12-12,-65.9,-14.0,733.5,4.1,7,offline
3270,2032-12-13,-87.2,-11.1,732.4,19.4,6,nominal
3271,2032-12-14,-71.6,-13.1,615.9,22.1,0,warning
3272,2032-12-15,-83.9,-24.9,706.4,15.6,1,nominal
3273,2032-12-16,-86.8,-27.3,,23.3,4,nominal
3274,2032-12-17,-91.2,-16.8,652.4,24.2,7,offline
3275,2032-12-18,-72.9,-22.3,828.5,23.5,4,nominal
3276,2032-12-19,-77.6,-16.4,604.0,27.1,1,nominal
3277,2032-12-20,-68.6,-10.1,693.1,29.4,8,nominal
3278,2032-12-21,-74.9,-12.1,832.8,26.5,5,nominal
3279,2032-12-22,-71.0,,708.7,5.0,5,nominal
3280,2032-12-23,,-28.4,849.2,6.2,6,nominal
3281,2032-12-24,-80.0,-26.0,704.7,31.6,7,nominal
3282,2032-12-25,-91.7,-24.0,783.2,11.5,6,offline
3283,2032-12-26,-94.1,-27.4,714.7,20.6,7,warning
3284,2032-12-27,-93.7,-16.3,655.0,30.4,6,nominal
3285,2032-12-28,-86.5,-22.6,662.4,3.6,,nominal
3286,2032-12-29,-88.6,-19.2,679.3,29.3,5,warning
3287,2032-12-30,-87.5,-33.9,749.5,31.8,3,nominal
3288,2032-12-31,-81.7,-23.6,684.4,11.9,10,nominal
3289,2033-01-01,-91.2,-13.0,856.3,10.6,5,nominal
3290,2033-01-02,-78.0,-34.3,729.4,4.4,8,nominal
3291,2033-01-03,-81.2,-20.6,844.2,22.0,6,nominal
3292,2033-01-04,-81.3,-9.7,668.2,13.5,7,nominal
3293,2033-01-05,-78.5,-12.2,644.3,5.4,3,nominal
3294,2033-01-06,-81.4,-30.1,844.6,,9,nominal
3295,2033-01-07,-84.3,-25.7,674.7,17.2,9,offline
3296,2033-01-08,-78.7,-19.6,630.5,27.9,2,nominal
3297,2033-01-09,-74.9,-17.6,752.8,17.7,11,nominal
3298,2033-01-10,-82.9,-26.3,847.4,27.1,6,offline
3299,2033-01-11,-67.1,-14.9,577.9,23.3,1,nominal
3300,2033-01-12,-75.7,-20.8,579.6,28.3,9,nominal
3301,2033-01-13,-66.6,-17.9,812.4,29.6,2,nominal
3302,2033-01-14,-78.4,-33.6,721.7,,9,nominal
3303,2033-01-15,-93.5,-28.6,781.2,,0,nominal
3304,2033-01-16,-65.5,-28.4,,18.9,10,nominal
3305,2033-01-17,,-32.2,691.5,15.9,4,nominal
3306,2033-01-18,-85.1,-23.1,703.0,16.2,4,nominal
3307,2033-01-19,-67.9,-23.9,616.5,17.3,4,nominal
3308,2033-01-20,,-31.9,620.9,3.8,9,nominal
3309,2033-01-21,-81.2,-16.5,718.3,30.8,1,offline
3310,2033-01-22,-87.3,-26.5,742.4,14.1,0,nominal
3311,2033-01-23,-81.7,-24.8,728.9,8.2,11,warning
3312,2033-01-24,-68.1,-33.0,869.6,33.7,11,nominal
3313,2033-01-25,-86.9,-11.8,680.3,29.1,5,nominal
3314,2033-01-26,-67.8,-28.4,645.1,30.5,0,nominal
3315,2033-01-27,-74.2,,677.7,20.4,8,nominal
3316,2033-01-28,-88.0,-16.7,751.6,28.4,7,nominal
3317,2033-01-29,-79.1,-27.5,648.9,20.1,9,warning
3318,2033-01-30,,-12.6,806.7,5.2,,nominal
3319,2033-01-31,-89.2,-25.7,833.7,4.8,11,nominal
3320,2033-02-01,-86.6,,837.9,23.6,11,nominal
3321,2033-02-02,-89.2,-19.7,825.6,26.8,7,nominal
3322,2033-02-03,-78.8,-16.7,,5.9,1,nominal
3323,2033-02-04,-70.6,-11.7,627.0,5.0,1,nominal
3324,2033-02-05,-86.1,-11.1,799.5,13.0,2,nominal
3325,2033-02-06,-66.1,-20.4,,10.0,7,nominal
3326,2033-02-07,-77.0,-10.7,632.2,7.6,4,nominal
3327,2033-02-08,-75.0,-22.6,806.3,19.3,8,nominal
3328,2033-02-09,-82.5,-15.2,784.6,22.3,8,nominal
3329,2033-02-10,-66.0,-18.0,863.0,29.5,10,nominal
3330,2033-02-11,-63.1,-24.4,700.0,30.3,11,warning
3331,2033-02-12,-72.9,-19.1,816.1,20.3,9,nominal
3332,2033-02-13,-66.0,-24.0,794.2,28.2,5,nominal
3333,2033-02-14,-86.9,-8.2,678.7,23.7,1,nominal
3334,2033-02-15,-86.1,-9.1,754.5,31.3,5,nominal
3335,2033-02-16,,-19.9,768.0,9.4,2,nominal
3336,2033-02-17,-84.1,-19.2,702.6,17.3,0,nominal
3337,2033-02-18,-65.7,-12.5,809.0,21.8,6,nominal
3338,2033-02-19,-91.4,-13.8,770.5,15.5,11,nominal
3339,2033-02-20,-72.3,-9.6,797.8,22.6,6,nominal
3340,2033-02-21,-90.1,-6.6,616.5,8.7,7,nominal
3341,2033-02-22,-68.6,-25.5,652.0,17.9,5,warning
3341,2033-02-22,-68.6,-25.5,652.0,17.9,5,warning
3342,2033-02-23,,-21.6,,15.0,7,nominal
3343,2033-02-24,-73.2,-24.8,,19.3,10,warning
3344,2033-02-25,-71.3,-16.7,594.3,30.2,6,nominal
3345,2033-02-26,-76.8,-11.2,853.5,27.5,7,nominal
3346,2033-02-27,-71.2,-24.8,881.4,6.5,2,nominal
3347,2033-02-28,-86.5,-21.8,744.6,26.8,6,nominal
3348,2033-03-01,-89.1,-18.2,742.2,11.7,9,nominal
3349,2033-03-02,-61.7,-28.8,789.8,7.6,9,warning
3350,2033-03-03,-67.4,-20.6,844.5,32.5,5,nominal
3351,2033-03-04,-88.5,-15.3,687.8,31.7,6,nominal
3352,2033-03-05,-86.8,-5.6,694.8,7.3,4,nominal
3353,2033-03-06,-70.8,-8.4,839.4,20.0,1,nominal
3354,2033-03-07,-69.5,-18.2,777.6,25.1,3,nominal
3355,2033-03-08,-66.0,-22.1,813.3,16.7,7,nominal
3356,2033-03-09,-88.8,-27.7,643.6,22.6,9,nominal
3357,2033-03-10,-60.6,-6.3,592.3,24.7,9,nominal
3358,2033-03-11,-72.6,-17.9,668.4,5.5,1,nominal
3359,2033-03-12,-87.1,-26.2,772.6,6.9,4,nominal
3360,2033-03-13,-66.9,-17.7,790.7,32.1,5,nominal
3361,2033-03-14,,-15.5,791.7,31.0,6,nominal
3362,2033-03-15,-84.0,-6.1,830.9,15.6,2,nominal
3363,2033-03-16,-78.7,-6.5,786.8,13.8,2,nominal
3364,2033-03-17,-78.3,-28.2,797.9,31.7,3,nominal
3365,2033-03-18,-68.4,-15.8,607.7,21.0,5,nominal
3366,2033-03-19,-78.7,-26.1,597.1,20.7,1,nominal
3367,2033-03-20,-74.0,-4.6,670.0,17.8,9,nominal
3368,2033-03-21,-63.7,-9.0,683.1,27.6,3,nominal
3369,2033-03-22,-81.6,-4.7,768.0,30.5,2,warning
3370,2033-03-23,-88.4,-22.9,682.3,21.1,10,nominal
3371,2033-03-24,-79.6,-20.3,785.8,12.2,2,offline
3372,2033-03-25,-70.3,-21.4,881.0,19.2,3,nominal
3373,2033-03-26,-69.9,-25.7,822.1,19.1,11,nominal
3374,2033-03-27,-72.2,-7.8,748.9,22.4,10,nominal
3375,2033-03-28,-69.5,-21.5,676.3,33.2,11,nominal
3376,2033-03-29,-77.5,-21.4,741.0,12.7,7,nominal
3377,2033-03-30,-76.1,-7.2,834.1,31.9,1,nominal
3378,2033-03-31,-67.4,,665.2,26.2,9,nominal
3379,2033-04-01,,-24.5,668.4,13.9,5,nominal
3380,2033-04-02,-81.7,-17.0,857.8,26.4,7,nominal
3381,2033-04-03,-63.9,-8.0,701.2,10.2,3,warning
3382,2033-04-04,-70.7,-12.7,900.0,8.8,2,warning
3383,2033-04-05,-64.0,-18.7,742.4,23.6,8,nominal
3384,2033-04-06,-79.3,-12.0,742.3,10.6,10,nominal
3385,2033-04-07,-66.9,-1.7,753.1,13.7,5,nominal
3386,2033-04-08,-66.6,-15.4,,15.9,9,warning
3387,2033-04-09,-68.0,-8.6,810.0,8.3,5,nominal
3388,2033-04-10,-77.1,-24.3,708.9,18.8,1,nominal
3389,2033-04-11,-62.5,-22.0,844.4,13.2,,warning
3390,2033-04-12,-70.8,-13.5,,13.5,5,offline
3391,2033-04-13,,-13.9,736.1,,9,nominal
3392,2033-04-14,-80.1,-24.6,787.1,17.0,1,offline
3393,2033-04-15,-84.8,-2.3,750.8,31.8,5,nominal
3394,2033-04-16,-56.7,-11.2,699.3,10.1,,nominal
3395,2033-04-17,-56.6,-16.1,671.4,15.6,4,warning
3396,2033-04-18,-57.4,,655.7,19.3,6,nominal
3397,2033-04-19,-74.6,,843.0,25.3,5,nominal
3398,2033-04-20,-71.7,-2.5,647.3,32.4,4,nominal
3399,2033-04-21,-69.8,-23.2,797.0,30.4,5,nominal
3400,2033-04-22,-70.5,-21.0,766.9,7.6,1,nominal
