transaction_id,customer_id,amount,merchant_category,hour_of_day,day_of_week,is_international,distance_from_home_km,is_fraud
TXN-0001971,CUST-253,32.2,online_retail,9,Friday,False,3.6,False
TXN-0000899,CUST-233,15.06,travel,14,Thursday,False,0.2,False
TXN-0000541,CUST-122,47.6,online_retail,9,Sunday,False,17.7,False
TXN-0002401,CUST-068,28.82,electronics,20,Saturday,False,1.5,False
TXN-0004746,CUST-325,200.0,electronics,5,Wednesday,False,11.4,False
TXN-0003893,CUST-246,112.28,fuel,17,Monday,False,2.3,False
TXN-0000486,CUST-245,156.23,fuel,6,Thursday,False,20.0,False
TXN-0000151,CUST-221,5.0,travel,12,Friday,False,20.0,False
TXN-0002442,CUST-115,10.89,online_retail,13,Monday,False,1.2,False
TXN-0001590,CUST-074,58.12,electronics,11,Sunday,False,6.1,False
TXN-0004086,CUST-008,38.7,electronics,15,Tuesday,False,0.6,False
TXN-0003048,CUST-304,25.12,electronics,12,Tuesday,False,6.9,False
TXN-0002001,CUST-104,16.41,cash_withdrawal,6,Monday,False,0.4,False
TXN-0002658,CUST-116,9.67,restaurants,13,Tuesday,False,1.1,False
TXN-0000109,CUST-161,78.32,travel,14,Monday,False,3.4,False
TXN-0000549,CUST-493,21.23,electronics,15,Saturday,False,2.5,False
TXN-0002093,CUST-135,131.94,electronics,11,Monday,False,2.4,False
TXN-0000403,CUST-156,33.53,restaurants,18,Wednesday,False,1.0,False
TXN-0001586,CUST-426,26.22,cash_withdrawal,11,Tuesday,False,3.5,False
TXN-0002637,CUST-394,8.4,groceries,18,Wednesday,False,4.0,False
TXN-0002143,CUST-300,5.0,fuel,17,Thursday,False,1.9,False
TXN-0002212,CUST-050,98.46,electronics,12,Friday,False,3.1,False
TXN-0003761,CUST-450,126.61,cash_withdrawal,17,Friday,False,3.7,False
TXN-0002323,CUST-152,9.02,restaurants,14,Friday,False,1.0,False
TXN-0003357,CUST-134,43.8,electronics,14,Saturday,False,3.3,False
TXN-0004663,CUST-327,19.45,groceries,11,Wednesday,False,3.7,False
TXN-0003136,CUST-104,54.7,fuel,14,Wednesday,True,4.9,False
TXN-0002242,CUST-371,103.16,travel,9,Wednesday,True,4.0,False
TXN-0000362,CUST-225,14.45,cash_withdrawal,17,Thursday,False,0.6,False
TXN-0001367,CUST-437,78.84,electronics,15,Tuesday,False,3.2,False
TXN-0002589,CUST-156,83.58,online_retail,13,Friday,False,7.5,False
TXN-0000115,CUST-376,26.71,fuel,9,Wednesday,False,3.0,False
TXN-0002469,CUST-116,32.48,restaurants,16,Saturday,True,6.5,False
TXN-0002588,CUST-222,61.61,groceries,16,Sunday,False,2.5,False
TXN-0004933,CUST-051,50.0,travel,3,Tuesday,True,0.1,True
TXN-0004790,CUST-353,29.67,travel,14,Tuesday,False,2.3,False
TXN-0004439,CUST-343,232.53,fuel,7,Friday,False,5.4,False
TXN-0001635,CUST-338,87.97,online_retail,14,Monday,False,0.2,False
TXN-0002798,CUST-313,240.23,travel,19,Sunday,False,1.2,False
TXN-0000975,CUST-036,243.88,online_retail,19,Monday,False,4.6,False
TXN-0000619,CUST-188,38.39,online_retail,18,Saturday,False,4.1,False
TXN-0000325,CUST-229,76.54,electronics,19,Monday,False,2.6,False
TXN-0003685,CUST-068,126.53,restaurants,13,Wednesday,False,0.8,False
TXN-0001962,CUST-478,80.69,restaurants,18,Sunday,False,6.0,False
TXN-0003008,CUST-019,19.71,cash_withdrawal,15,Saturday,False,0.7,False
TXN-0004722,CUST-128,30.18,fuel,18,Friday,False,1.6,False
TXN-0004430,CUST-473,292.5,restaurants,15,Saturday,False,0.6,False
TXN-0002151,CUST-303,62.55,fuel,20,Friday,False,5.2,False
TXN-0000842,CUST-239,25.47,cash_withdrawal,18,Monday,False,5.8,False
TXN-0001684,CUST-035,48.11,restaurants,17,Monday,False,3.4,False
TXN-0001816,CUST-161,6.51,groceries,7,Monday,False,6.8,False
TXN-0002097,CUST-466,52.35,travel,15,Sunday,False,5.3,False
TXN-0002255,CUST-451,19.68,electronics,12,Saturday,False,3.2,False
TXN-0004913,CUST-443,289.17,travel,1,Monday,False,185.5,True
TXN-0003937,CUST-463,33.65,online_retail,17,Sunday,False,6.0,False
TXN-0002742,CUST-195,23.83,online_retail,11,Sunday,False,11.8,False
TXN-0004934,CUST-186,241.52,electronics,4,Wednesday,True,46.9,True
TXN-0003409,CUST-063,56.99,travel,4,Saturday,False,1.0,False
TXN-0000687,CUST-124,46.56,fuel,16,Wednesday,False,4.4,False
TXN-0003836,CUST-067,35.52,electronics,16,Monday,False,8.1,False
TXN-0002757,CUST-495,200.0,electronics,21,Saturday,False,1.1,False
TXN-0002493,CUST-130,33.2,online_retail,16,Monday,False,12.4,False
TXN-0002089,CUST-126,42.31,cash_withdrawal,12,Sunday,False,4.8,False
TXN-0001514,CUST-289,24.45,groceries,17,Wednesday,False,0.5,False
TXN-0003024,CUST-102,17.81,cash_withdrawal,19,Thursday,False,0.5,False
TXN-0002761,CUST-456,109.56,travel,20,Monday,False,6.3,False
TXN-0002285,CUST-180,28.8,travel,20,Thursday,False,11.7,False
TXN-0000238,CUST-440,34.13,electronics,16,Thursday,False,1.4,False
TXN-0002468,CUST-305,39.31,electronics,13,Monday,False,8.3,False
TXN-0004247,CUST-265,40.79,groceries,20,Saturday,False,3.9,False
TXN-0001313,CUST-095,30.77,cash_withdrawal,14,Thursday,False,7.2,False
TXN-0000266,CUST-204,390.55,online_retail,12,Wednesday,False,14.6,False
TXN-0002389,CUST-426,13.98,travel,15,Wednesday,False,7.9,False
TXN-0001445,CUST-005,200.0,fuel,12,Wednesday,False,5.5,False
TXN-0002964,CUST-022,16.93,travel,11,Thursday,False,7.2,False
TXN-0002854,CUST-166,200.0,electronics,14,Thursday,False,7.2,False
TXN-0001896,CUST-119,22.75,electronics,11,Wednesday,False,10.6,False
TXN-0004990,CUST-400,334.78,electronics,1,Wednesday,False,5.9,True
TXN-0003000,CUST-410,17.02,travel,10,Monday,False,7.2,False
TXN-0000163,CUST-165,31.69,online_retail,15,Saturday,False,8.8,False
TXN-0002558,CUST-097,38.78,groceries,2,Tuesday,False,5.6,False
TXN-0002811,CUST-242,54.53,electronics,23,Saturday,False,0.4,False
TXN-0004077,CUST-193,33.43,electronics,16,Monday,False,20.0,False
TXN-0000318,CUST-352,35.52,cash_withdrawal,15,Saturday,False,0.4,False
TXN-0003617,CUST-448,200.0,groceries,9,Friday,False,2.5,False
TXN-0002431,CUST-206,29.14,electronics,12,Sunday,False,0.2,False
TXN-0000830,CUST-177,51.72,online_retail,13,Saturday,True,0.8,False
TXN-0002753,CUST-290,17.37,groceries,22,Tuesday,False,1.2,False
TXN-0001286,CUST-460,47.54,groceries,7,Wednesday,False,2.6,False
TXN-0002034,CUST-034,66.78,restaurants,10,Wednesday,False,4.0,False
TXN-0001724,CUST-197,21.54,travel,19,Saturday,False,5.1,False
TXN-0001824,CUST-154,33.08,fuel,17,Sunday,False,13.4,False
TXN-0002569,CUST-433,55.45,online_retail,14,Wednesday,False,0.9,False
TXN-0003399,CUST-336,18.95,electronics,5,Monday,False,3.7,False
TXN-0001063,CUST-404,42.89,cash_withdrawal,20,Monday,False,4.8,False
TXN-0001323,CUST-087,51.67,groceries,11,Thursday,False,3.0,False
TXN-0002380,CUST-221,11.45,online_retail,13,Wednesday,False,3.6,False
TXN-0001830,CUST-099,39.9,cash_withdrawal,8,Wednesday,False,1.5,False
TXN-0001909,CUST-155,13.51,cash_withdrawal,10,Thursday,False,1.5,False
TXN-0001150,CUST-022,22.86,restaurants,17,Friday,False,15.2,False
TXN-0004769,CUST-146,8.78,fuel,14,Thursday,False,3.1,False
TXN-0002749,CUST-429,200.0,groceries,7,Thursday,False,3.1,False
TXN-0003957,CUST-201,37.66,online_retail,22,Saturday,False,4.9,False
TXN-0001836,CUST-141,54.51,groceries,23,Monday,False,9.8,False
TXN-0004906,CUST-187,697.5,travel,14,Monday,False,4.8,True
TXN-0002572,CUST-133,36.39,electronics,3,Friday,False,3.8,False
TXN-0003491,CUST-491,43.79,online_retail,15,Monday,False,8.4,False
TXN-0002956,CUST-439,9.29,electronics,15,Sunday,False,15.5,False
TXN-0001296,CUST-359,12.34,groceries,4,Wednesday,False,6.3,False
TXN-0003105,CUST-109,83.86,electronics,13,Friday,True,4.8,False
TXN-0004917,CUST-309,373.44,fuel,4,Saturday,False,20.0,True
TXN-0003563,CUST-091,200.0,online_retail,6,Thursday,False,6.0,False
TXN-0002925,CUST-417,25.54,fuel,15,Wednesday,False,12.2,False
TXN-0001932,CUST-445,23.46,fuel,18,Sunday,False,5.4,False
TXN-0003184,CUST-084,54.17,groceries,22,Wednesday,False,15.9,False
TXN-0000702,CUST-206,178.21,restaurants,16,Thursday,False,0.2,False
TXN-0003991,CUST-323,8.23,groceries,12,Friday,False,0.8,False
TXN-0004866,CUST-487,275.51,cash_withdrawal,4,Tuesday,False,171.0,True
TXN-0004234,CUST-452,41.22,electronics,11,Sunday,True,6.6,False
TXN-0004975,CUST-442,527.33,electronics,5,Tuesday,False,180.4,True
TXN-0002559,CUST-197,49.82,cash_withdrawal,15,Tuesday,False,2.5,False
TXN-0004278,CUST-029,33.42,restaurants,14,Thursday,False,17.9,False
TXN-0000488,CUST-433,200.0,electronics,8,Monday,False,3.6,False
TXN-0001941,CUST-036,23.5,electronics,18,Monday,False,5.3,False
TXN-0004496,CUST-117,54.57,online_retail,19,Sunday,False,3.1,False
TXN-0004620,CUST-184,13.24,online_retail,7,Monday,False,9.2,False
TXN-0000592,CUST-129,116.08,groceries,9,Tuesday,False,1.1,False
TXN-0004581,CUST-223,19.29,online_retail,17,Wednesday,False,1.1,False
TXN-0003454,CUST-467,47.97,online_retail,11,Wednesday,False,11.0,False
TXN-0000965,CUST-145,40.24,fuel,8,Wednesday,False,1.7,False
TXN-0000626,CUST-246,55.82,travel,8,Tuesday,False,5.0,False
TXN-0002850,CUST-047,44.41,cash_withdrawal,20,Friday,False,5.2,False
TXN-0003734,CUST-237,9.46,travel,23,Friday,False,15.5,False
TXN-0003627,CUST-100,81.54,restaurants,13,Wednesday,False,3.5,False
TXN-0002840,CUST-386,33.78,restaurants,4,Sunday,False,2.1,False
TXN-0002552,CUST-069,82.84,travel,20,Sunday,False,4.8,False
TXN-0001698,CUST-489,24.29,electronics,8,Monday,False,0.8,False
TXN-0004354,CUST-098,55.04,online_retail,15,Friday,False,0.8,False
TXN-0002307,CUST-121,42.94,cash_withdrawal,16,Thursday,False,0.4,False
TXN-0001393,CUST-346,200.0,travel,3,Sunday,False,4.6,False
TXN-0001482,CUST-444,119.01,cash_withdrawal,16,Wednesday,False,2.6,False
TXN-0001563,CUST-405,56.7,fuel,6,Tuesday,False,10.3,False
TXN-0004146,CUST-031,7.53,fuel,11,Wednesday,False,2.3,False
TXN-0001208,CUST-034,52.84,restaurants,17,Saturday,True,1.8,False
TXN-0004165,CUST-114,13.02,cash_withdrawal,3,Tuesday,False,0.4,False
TXN-0002051,CUST-479,376.72,electronics,23,Thursday,False,14.6,False
TXN-0003921,CUST-363,50.35,cash_withdrawal,17,Saturday,False,11.0,False
TXN-0003470,CUST-105,19.52,travel,15,Monday,False,1.0,False
TXN-0003824,CUST-187,35.55,cash_withdrawal,6,Tuesday,False,1.9,False
TXN-0002170,CUST-327,28.8,restaurants,10,Saturday,False,6.8,False
TXN-0000378,CUST-251,13.78,cash_withdrawal,18,Wednesday,False,0.1,False
TXN-0001522,CUST-459,71.75,cash_withdrawal,10,Saturday,False,0.2,False
TXN-0000355,CUST-291,48.69,groceries,16,Tuesday,False,1.8,False
TXN-0002791,CUST-420,5.88,online_retail,16,Tuesday,False,7.9,False
TXN-0002631,CUST-237,30.17,cash_withdrawal,15,Monday,True,0.8,False
TXN-0004446,CUST-065,200.0,groceries,15,Tuesday,True,0.9,False
TXN-0003556,CUST-241,25.63,groceries,16,Thursday,False,2.4,False
TXN-0003205,CUST-246,23.39,fuel,18,Tuesday,False,2.5,False
TXN-0000745,CUST-351,209.12,restaurants,6,Wednesday,False,5.4,False
TXN-0001651,CUST-358,494.27,cash_withdrawal,21,Saturday,False,1.7,False
TXN-0001573,CUST-244,126.1,cash_withdrawal,9,Saturday,False,2.7,False
TXN-0000011,CUST-154,37.07,travel,5,Sunday,True,1.8,False
TXN-0004091,CUST-152,133.0,electronics,9,Wednesday,False,5.0,False
TXN-0004457,CUST-115,184.98,online_retail,8,Friday,False,1.9,False
TXN-0004987,CUST-436,129.66,electronics,7,Tuesday,False,173.4,True
TXN-0002950,CUST-036,208.3,fuel,15,Tuesday,False,17.9,False
TXN-0003407,CUST-139,11.64,electronics,14,Monday,False,2.1,False
TXN-0001199,CUST-060,497.17,fuel,23,Tuesday,False,0.3,False
TXN-0001969,CUST-326,41.81,restaurants,14,Tuesday,False,6.6,False
TXN-0004921,CUST-422,330.27,cash_withdrawal,0,Tuesday,False,8.5,True
TXN-0001882,CUST-452,28.98,travel,8,Friday,False,2.6,False
TXN-0000679,CUST-301,49.06,fuel,16,Monday,False,1.6,False
TXN-0001147,CUST-146,52.56,travel,13,Tuesday,False,2.6,False
TXN-0002551,CUST-470,15.1,groceries,10,Thursday,False,0.2,False
TXN-0001544,CUST-216,19.7,online_retail,12,Thursday,False,18.6,False
TXN-0002248,CUST-248,14.69,travel,12,Thursday,False,4.1,False
TXN-0004880,CUST-232,313.15,electronics,3,Monday,False,18.3,True
TXN-0002988,CUST-451,79.66,electronics,20,Tuesday,False,9.9,False
TXN-0004390,CUST-292,40.04,cash_withdrawal,11,Monday,False,4.6,False
TXN-0001759,CUST-017,20.03,electronics,0,Thursday,False,2.4,False
TXN-0000690,CUST-004,9.8,fuel,22,Sunday,False,15.8,False
TXN-0000901,CUST-423,21.89,electronics,13,Monday,False,3.0,False
TXN-0004737,CUST-096,32.31,restaurants,15,Wednesday,False,4.5,False
TXN-0001003,CUST-409,20.0,online_retail,17,Wednesday,False,0.4,False
TXN-0002866,CUST-470,31.78,fuel,9,Friday,False,8.1,False
TXN-0004039,CUST-453,25.06,travel,18,Wednesday,False,0.1,False
TXN-0002337,CUST-308,84.06,electronics,18,Wednesday,False,16.8,False
TXN-0000435,CUST-352,114.82,online_retail,18,Saturday,False,9.1,False
TXN-0001133,CUST-273,58.83,restaurants,13,Thursday,False,6.2,False
TXN-0002107,CUST-205,76.84,electronics,14,Wednesday,False,12.2,False
TXN-0002853,CUST-418,440.34,fuel,12,Wednesday,False,1.0,False
TXN-0004783,CUST-015,460.83,online_retail,12,Saturday,False,5.1,False
TXN-0002130,CUST-036,33.83,travel,18,Monday,False,2.2,False
TXN-0002628,CUST-126,15.5,cash_withdrawal,9,Friday,False,1.8,False
TXN-0003650,CUST-167,335.54,cash_withdrawal,14,Saturday,False,2.1,False
TXN-0002484,CUST-453,82.35,online_retail,23,Sunday,False,5.3,False
TXN-0003576,CUST-099,22.01,fuel,21,Saturday,True,10.3,False
TXN-0004882,CUST-475,637.48,electronics,4,Friday,False,24.0,True
TXN-0002052,CUST-497,178.42,cash_withdrawal,7,Thursday,False,3.2,False
TXN-0003094,CUST-356,5.0,electronics,13,Friday,False,4.7,False
TXN-0004632,CUST-341,200.0,fuel,17,Wednesday,False,2.5,False
TXN-0000652,CUST-275,16.94,travel,8,Friday,False,4.8,False
TXN-0002141,CUST-195,39.4,restaurants,11,Saturday,False,4.9,False
TXN-0003614,CUST-203,49.54,travel,6,Thursday,False,2.9,False
TXN-0003255,CUST-433,16.47,travel,9,Tuesday,False,2.6,False
TXN-0001743,CUST-309,21.93,online_retail,13,Sunday,False,8.1,False
TXN-0002104,CUST-373,63.62,cash_withdrawal,8,Tuesday,False,2.6,False
TXN-0000274,CUST-337,36.15,cash_withdrawal,19,Tuesday,False,1.7,False
TXN-0004268,CUST-119,51.51,fuel,7,Thursday,False,1.4,False
TXN-0002689,CUST-081,9.22,electronics,21,Sunday,False,4.1,False
TXN-0004382,CUST-455,42.12,cash_withdrawal,2,Monday,False,7.6,False
TXN-0003557,CUST-439,32.07,online_retail,21,Friday,False,11.0,False
TXN-0002498,CUST-448,88.14,cash_withdrawal,10,Sunday,False,0.5,False
TXN-0003936,CUST-014,53.98,electronics,15,Thursday,False,0.0,False
TXN-0003545,CUST-417,11.91,electronics,7,Friday,False,20.0,False
TXN-0003213,CUST-372,74.27,restaurants,6,Thursday,False,0.9,False
TXN-0004347,CUST-102,195.64,travel,17,Friday,False,12.7,False
TXN-0003686,CUST-177,13.25,travel,17,Monday,False,2.9,False
TXN-0001930,CUST-418,53.2,groceries,13,Sunday,False,0.7,False
TXN-0001884,CUST-011,27.87,electronics,18,Tuesday,False,12.1,False
TXN-0002724,CUST-240,22.54,online_retail,19,Saturday,False,7.8,False
TXN-0003580,CUST-285,79.62,cash_withdrawal,11,Friday,False,1.1,False
TXN-0003484,CUST-284,42.12,travel,13,Friday,False,2.0,False
TXN-0004440,CUST-299,735.3,fuel,10,Wednesday,False,3.0,False
TXN-0000932,CUST-193,87.33,cash_withdrawal,11,Friday,False,2.9,False
TXN-0004611,CUST-148,15.19,fuel,4,Thursday,False,2.5,False
TXN-0000630,CUST-491,18.03,travel,15,Friday,False,2.6,False
TXN-0004438,CUST-371,23.81,travel,23,Saturday,False,4.6,False
TXN-0004246,CUST-241,58.17,electronics,15,Saturday,False,0.2,False
TXN-0003504,CUST-219,95.97,cash_withdrawal,9,Wednesday,False,2.9,False
TXN-0000072,CUST-479,200.0,groceries,14,Thursday,True,1.2,False
TXN-0002501,CUST-428,48.62,fuel,20,Monday,False,5.2,False
TXN-0001149,CUST-355,20.35,cash_withdrawal,16,Sunday,False,8.2,False
TXN-0002133,CUST-153,25.27,cash_withdrawal,10,Thursday,False,4.8,False
TXN-0001361,CUST-305,209.69,cash_withdrawal,19,Monday,False,0.5,False
TXN-0000574,CUST-133,24.56,travel,11,Thursday,False,10.1,False
TXN-0002460,CUST-456,180.44,restaurants,7,Friday,False,0.7,False
TXN-0002173,CUST-162,42.29,cash_withdrawal,10,Monday,False,1.7,False
TXN-0002938,CUST-292,11.33,restaurants,9,Monday,False,9.2,False
TXN-0004138,CUST-210,730.23,restaurants,13,Monday,False,1.9,False
TXN-0003006,CUST-067,191.88,fuel,8,Friday,True,11.3,False
TXN-0000182,CUST-257,66.58,electronics,10,Wednesday,False,13.2,False
TXN-0002666,CUST-126,84.44,restaurants,12,Sunday,False,4.5,False
TXN-0000603,CUST-321,38.4,groceries,16,Saturday,False,8.7,False
TXN-0002946,CUST-175,264.83,fuel,14,Wednesday,False,2.2,False
TXN-0001028,CUST-237,67.43,fuel,15,Saturday,False,8.8,False
TXN-0002528,CUST-133,97.73,electronics,16,Thursday,False,5.3,False
TXN-0000691,CUST-247,203.96,restaurants,18,Friday,False,1.2,False
TXN-0000005,CUST-188,31.0,fuel,13,Tuesday,False,4.6,False
TXN-0001771,CUST-060,16.78,restaurants,11,Monday,False,1.0,False
TXN-0002695,CUST-202,57.85,fuel,12,Thursday,True,5.6,False
TXN-0000575,CUST-162,29.62,groceries,17,Thursday,False,0.3,False
TXN-0000185,CUST-267,34.74,travel,15,Wednesday,False,2.2,False
TXN-0002247,CUST-338,71.52,restaurants,19,Thursday,False,8.9,False
TXN-0002573,CUST-233,46.09,travel,12,Monday,False,2.3,False
TXN-0004752,CUST-347,43.46,restaurants,16,Thursday,False,5.0,False
TXN-0001380,CUST-470,17.06,groceries,5,Friday,False,1.9,False
TXN-0000078,CUST-115,40.54,fuel,13,Monday,False,0.6,False
TXN-0002773,CUST-338,73.42,restaurants,18,Wednesday,False,5.5,False
TXN-0001029,CUST-302,19.42,fuel,14,Tuesday,False,0.6,False
TXN-0002931,CUST-212,46.28,travel,11,Wednesday,False,0.3,False
TXN-0000913,CUST-404,14.65,cash_withdrawal,15,Wednesday,False,4.4,False
TXN-0003739,CUST-001,20.55,travel,16,Saturday,False,8.1,False
TXN-0004298,CUST-145,200.0,travel,17,Tuesday,False,2.6,False
TXN-0002041,CUST-036,31.63,restaurants,13,Thursday,False,13.5,False
TXN-0001319,CUST-410,39.45,restaurants,11,Tuesday,False,12.6,False
TXN-0004121,CUST-041,15.84,online_retail,13,Sunday,True,2.5,False
TXN-0004509,CUST-116,12.97,online_retail,13,Tuesday,False,6.4,False
TXN-0002087,CUST-067,15.92,travel,14,Saturday,False,8.2,False
TXN-0001226,CUST-346,13.32,travel,15,Saturday,False,8.0,False
TXN-0004180,CUST-375,192.09,groceries,20,Saturday,False,0.1,False
TXN-0002832,CUST-413,29.99,cash_withdrawal,17,Saturday,False,10.2,False
TXN-0004735,CUST-231,200.0,cash_withdrawal,13,Tuesday,False,0.5,False
TXN-0004272,CUST-381,86.42,groceries,18,Thursday,False,1.3,False
TXN-0004742,CUST-210,47.32,groceries,19,Wednesday,False,16.1,False
TXN-0004474,CUST-102,56.96,electronics,14,Tuesday,False,0.9,False
TXN-0000174,CUST-355,347.48,travel,16,Friday,True,4.8,False
TXN-0001302,CUST-186,200.0,fuel,14,Saturday,False,7.6,False
TXN-0003333,CUST-169,32.34,online_retail,16,Wednesday,False,8.0,False
TXN-0000054,CUST-371,83.01,online_retail,21,Monday,False,0.9,False
TXN-0002158,CUST-236,18.54,electronics,9,Wednesday,True,4.0,False
TXN-0001108,CUST-374,98.62,travel,7,Saturday,False,0.4,False
TXN-0004662,CUST-035,30.69,groceries,15,Wednesday,False,11.6,False
TXN-0003666,CUST-342,10.12,fuel,16,Friday,False,2.5,False
TXN-0001486,CUST-323,24.22,fuel,15,Sunday,False,3.2,False
TXN-0000860,CUST-470,200.42,electronics,19,Wednesday,False,0.3,False
TXN-0000449,CUST-030,22.36,groceries,12,Thursday,False,0.9,False
TXN-0003384,CUST-395,19.94,cash_withdrawal,12,Sunday,True,0.5,False
TXN-0002275,CUST-257,477.03,restaurants,13,Thursday,False,0.2,False
TXN-0000627,CUST-211,27.37,groceries,14,Tuesday,True,6.5,False
TXN-0004720,CUST-065,29.9,cash_withdrawal,13,Thursday,True,3.5,False
TXN-0001118,CUST-071,27.34,fuel,14,Saturday,False,2.7,False
TXN-0000553,CUST-397,134.82,cash_withdrawal,14,Friday,False,15.9,False
TXN-0001995,CUST-040,43.57,fuel,20,Saturday,False,1.5,False
TXN-0002359,CUST-300,25.36,cash_withdrawal,18,Tuesday,False,0.2,False
TXN-0001986,CUST-211,5.0,cash_withdrawal,19,Wednesday,False,0.1,False
TXN-0002443,CUST-190,55.93,travel,15,Friday,False,2.6,False
TXN-0001949,CUST-289,49.36,travel,12,Sunday,False,0.1,False
TXN-0003516,CUST-417,26.52,electronics,14,Wednesday,False,2.7,False
TXN-0004212,CUST-459,52.15,electronics,12,Thursday,False,3.6,False
TXN-0002614,CUST-391,200.0,cash_withdrawal,6,Wednesday,False,5.5,False
TXN-0001775,CUST-199,57.66,travel,3,Wednesday,False,2.2,False
TXN-0004504,CUST-025,48.39,groceries,16,Friday,False,2.6,False
TXN-0003764,CUST-138,24.86,fuel,19,Monday,False,4.2,False
TXN-0002370,CUST-230,7.77,travel,8,Saturday,False,9.8,False
TXN-0004370,CUST-365,22.58,online_retail,23,Monday,False,13.6,False
TXN-0001103,CUST-239,12.92,travel,23,Thursday,False,0.9,False
TXN-0003403,CUST-084,51.01,restaurants,11,Monday,False,3.4,False
TXN-0000284,CUST-024,48.63,travel,11,Wednesday,False,4.4,False
TXN-0004548,CUST-276,40.12,groceries,15,Thursday,False,18.0,False
TXN-0002494,CUST-141,75.75,cash_withdrawal,18,Thursday,False,0.4,False
TXN-0003622,CUST-282,19.41,electronics,16,Thursday,False,2.1,False
TXN-0004465,CUST-334,557.6,restaurants,7,Saturday,False,1.3,False
TXN-0002191,CUST-491,111.72,online_retail,3,Tuesday,False,1.3,False
TXN-0002505,CUST-087,200.0,online_retail,13,Saturday,False,15.5,False
TXN-0002215,CUST-014,306.0,fuel,14,Thursday,False,3.9,False
